m3,m0,m5,m1,m4,m2
0.880565,0.012143,0.475200,-0.792067,-0.167246,-0.409408
-1.371299,-1.013638,-1.770573,-2.236804,-3.380383,-1.038850
-1.088925,-0.542381,0.230085,-1.055666,-0.526838,-0.163762
1.102158,-0.795838,-0.687419,0.550493,0.868057,-0.956905
-1.908425,0.042534,-1.088878,-1.060235,-3.016376,-1.001493
0.250340,0.465061,2.269475,-0.301808,-0.336484,2.017473
-0.426949,-0.182057,-0.522086,-0.361604,0.034635,-1.071118
-1.421958,-0.947404,-1.390011,-1.889294,-1.078332,0.055901
1.582627,-0.244270,2.373488,0.321889,-1.027999,2.554597
2.397740,1.427204,1.032039,2.645817,1.830483,2.768360
-0.854249,-0.363120,0.831750,-1.455881,-2.102455,0.564119
2.705299,2.073835,0.448818,3.084869,1.937594,1.493130
1.268504,0.329499,1.758527,1.079597,1.589618,0.692215
3.202490,2.948827,2.151899,3.828224,4.478899,4.114220
0.212356,-0.241934,1.312257,1.183099,2.855970,0.622755
-3.199775,-0.697171,-0.379707,-1.001685,-2.341427,-0.367258
0.618247,-0.993895,-0.389853,-0.773615,-0.091644,-0.552550
1.349484,0.010143,-0.550299,1.011846,1.391898,0.092599
-0.072299,0.567163,2.464361,-0.343867,-1.583411,0.131123
-0.332379,-0.282552,-2.746073,-0.214560,0.058281,-1.592440
1.170553,-0.976316,-0.640757,-1.094225,-0.046349,0.247991
-1.147033,-0.985951,-0.240643,-0.329937,-0.520886,-0.098784
-0.724354,-2.203409,-1.222880,-2.330030,-2.540762,-2.222477
-4.162368,-2.450480,-0.997091,-3.237160,-3.096960,-2.541361
0.919135,-0.359173,0.027593,1.034172,0.945472,-0.795489
1.094544,0.392916,0.697010,1.565775,1.053311,0.976126
0.003190,0.361588,1.564594,0.119554,-0.429284,1.448309
-1.511777,-0.777577,-1.555951,-2.172678,-0.106688,-2.569396
-0.419726,1.133375,1.624982,0.278556,0.851031,1.195774
0.775795,-0.437388,0.189186,0.344982,0.192670,0.055571
1.600377,0.398931,-1.714271,1.012167,0.528089,0.051337
2.876244,0.096365,1.577546,1.894064,1.772487,1.432426
0.107654,-0.395371,2.357785,0.400634,0.706419,1.301033
0.022279,0.967140,1.572769,-0.401380,-1.433551,1.540738
-0.277422,0.023669,1.054954,0.451884,-0.800054,-0.579853
1.988894,-1.774728,-0.212466,0.277921,0.537542,-1.503861
-0.677805,-1.564686,-2.845853,-0.610913,-1.675170,-2.448146
0.293024,-0.548785,-1.277231,-0.421846,-0.658359,0.362720
-1.808084,-1.187121,0.267728,-2.018230,-0.667775,-3.074117
1.130150,1.708214,-0.610207,0.700740,0.513652,1.165251
-0.950575,-1.629628,-0.697524,-0.711992,0.556160,-2.820404
0.725035,1.451381,0.547574,0.959404,1.580366,1.387086
1.712154,1.736622,0.931545,0.649584,0.357818,-0.238868
2.002975,0.228400,-1.058960,2.577181,2.118858,-1.038802
-0.012778,-1.286980,0.052605,-1.154888,0.107626,-1.076835
-2.206509,-0.581971,-0.986021,-1.523980,-2.132920,-0.376407
-2.053336,-0.778084,-0.849891,-1.344783,-1.365074,-0.473345
2.058494,0.958802,0.201237,0.528621,-2.008622,1.205838
0.455682,0.229447,-0.341233,0.534842,0.385471,-0.828119
1.665436,0.995961,1.120305,1.116957,0.064891,1.356607
-1.035558,1.398565,1.273860,0.053661,1.662295,1.597209
-0.048348,0.164566,-2.055167,1.029476,1.107116,-0.751245
-1.192695,1.194015,1.339376,-1.517132,-0.888113,1.823711
0.781022,1.027885,0.644465,0.485277,0.404893,0.752424
-2.390455,-1.839074,0.018882,-3.653686,-3.070600,-1.660239
0.284177,-0.225603,0.264562,0.075120,-0.076371,-1.676043
0.386152,-1.032920,-0.963859,-0.063600,1.100121,-1.027343
-1.551964,-0.681252,-0.597013,-0.748526,-0.720478,-0.729085
-0.248916,-1.377763,-1.301129,-0.620186,-0.236746,-1.070863
-1.075222,-0.479874,0.851802,-1.374393,-1.587137,-0.041165
-0.150801,0.201475,0.399212,0.219700,-0.403244,1.147944
1.323814,-0.092876,-0.341560,0.145584,-0.221978,-0.493054
1.191367,1.084820,0.863556,-0.396306,2.480071,0.889833
-0.371276,-0.819822,-1.185198,-0.381957,-0.330925,-2.312348
-0.336747,0.000209,-1.569056,0.619077,-0.488578,0.127136
0.831560,-0.258724,-0.255541,0.127437,1.398725,-0.024880
-0.166751,0.702845,-0.218186,0.932258,0.960514,0.750489
2.012799,1.874709,0.897388,0.794775,0.740042,2.138053
1.195755,1.712854,1.931522,2.198940,1.432082,1.698120
0.577426,1.370563,1.554854,2.374310,2.085444,2.648840
-1.304755,0.391991,-0.528775,0.455046,0.186969,0.574318
-1.402533,-0.482993,0.471669,-0.481940,1.135739,-0.208838
-2.212974,-0.635506,1.588775,-0.417188,-1.423237,-0.732950
2.652397,1.471429,1.291393,2.011027,0.921354,1.246056
1.348531,1.662017,1.119405,3.547910,2.196991,0.962828
0.995450,1.068070,0.716730,1.804757,0.409036,1.159984
-0.067983,-0.511789,-1.401777,-0.805997,-1.361390,0.995276
-1.370469,-1.614232,1.173193,-1.293632,0.295880,-1.056706
-2.129104,0.312290,0.160395,0.127529,2.583463,0.706071
-0.497236,-0.644306,0.427962,-0.763178,0.910589,-0.383553
1.178859,3.582213,1.636494,3.084242,2.947625,2.509091
1.053512,1.036210,1.233651,1.407115,-0.433745,0.100807
1.833048,0.211397,1.175318,1.815106,1.485906,0.736102
-2.054376,-2.155827,-3.870308,-2.968315,-1.300833,-4.129103
-1.832714,-2.874218,-2.110951,-3.656005,-3.373404,-3.018388
-1.790885,-0.185694,0.725139,-1.291880,-1.106814,-0.110368
0.169578,-0.496512,0.693927,-0.788926,-0.977152,0.414835
-1.731291,-0.461024,0.858107,-1.562336,-2.217327,-0.572613
-1.714296,-4.262113,-2.772205,-3.572623,-3.140564,-5.301684
1.708538,1.781233,1.986834,1.560733,2.147079,0.485734
0.625800,0.909874,-0.143137,0.192146,1.244269,0.205296
-1.536963,-0.048504,0.600589,-1.617476,-0.380208,1.011533
0.073614,0.242109,2.715605,0.419408,1.340789,0.868789
0.718127,-0.885512,-0.004501,0.074123,-1.116470,-0.549131
0.871058,1.231800,2.047444,0.944848,0.555189,2.139285
-0.901381,0.071542,-0.494674,0.100565,2.192593,-1.468204
2.357305,0.443520,-0.576356,1.919875,1.882525,-0.176672
2.655367,-0.286166,-1.899886,1.722179,0.118680,-1.194925
1.727815,0.914041,0.621060,2.151108,2.337892,0.873917
-0.235558,-0.175528,-0.228888,-0.321324,-0.491657,-1.158648
-1.611078,0.502825,-0.034100,-1.772556,-1.907460,-0.509635
-0.274833,-1.653284,-2.151585,-1.803948,-3.191140,-2.546314
-0.828310,0.304992,0.724056,-0.015862,0.361967,-0.129215
2.552218,0.064819,-0.591883,1.117498,0.667805,-0.367703
-3.454867,-2.450111,-2.750008,-3.672231,-1.312839,-2.117478
-2.632498,-0.822340,-1.621865,-3.519269,-2.330414,-1.145127
0.275008,-0.145445,-0.362378,-0.104754,0.225385,-0.098534
0.029582,1.146501,2.123276,0.136231,-2.074485,3.038405
-0.500017,-2.450273,-0.786490,-0.904046,-1.004498,-2.744799
-0.126374,0.881831,3.313319,0.534181,-0.148468,2.391010
0.528557,0.552229,-0.329717,1.045861,1.778281,0.265263
0.986649,0.874811,1.204177,1.165280,1.615740,1.579657
1.100094,1.228514,1.990139,1.817809,0.119136,0.901240
-0.684908,0.900385,2.294675,-0.260934,-0.803784,2.139772
0.077063,0.260802,-1.129777,0.230111,0.099068,0.155400
0.814703,1.113690,2.584605,0.945145,0.696183,0.958246
1.604924,0.297539,0.662732,2.353023,2.055366,1.262190
0.639235,-0.129240,1.169175,0.662423,1.187059,1.068225
1.893823,1.173231,2.072861,1.680243,1.789416,2.053319
1.175253,-0.033800,0.032922,0.918564,0.895164,-0.867811
-0.667302,0.373689,0.974186,-1.034387,0.295336,-0.329411
0.525065,0.640883,-1.065704,0.458407,1.171995,0.031203
0.487003,0.047673,0.986066,-0.182273,0.076144,0.658415
0.828458,0.292504,-1.191291,1.746181,2.121755,-0.771953
0.088358,1.056941,0.729904,1.341538,1.783821,2.192180
0.199293,-1.889272,-1.792267,-1.052856,-1.810169,-2.552103
-2.040972,-0.814479,0.629096,-0.845177,0.324832,-1.101005
1.944884,1.634113,1.913644,2.325005,0.730352,2.508259
1.271023,1.078469,-0.219700,1.655128,3.939804,-0.265245
0.510386,0.255479,-1.917976,0.929338,1.054819,0.376272
2.113450,1.751340,1.609988,2.536040,1.623904,0.557888
1.368603,-1.769530,-1.906640,0.961703,-0.129591,-2.448584
1.393156,1.135509,-1.603601,1.005808,-0.855567,-0.593888
0.293062,-0.108198,1.613251,-0.423278,-0.122881,-0.596924
-0.478403,0.108877,0.304783,0.007952,0.656770,-1.283382
0.261213,-0.242179,1.864142,1.835606,0.512788,1.127970
0.086637,-0.260160,1.043915,-0.346256,1.375168,-0.228605
1.258516,0.940066,0.896441,1.057663,0.723707,0.722673
1.981583,1.882152,3.532463,1.479144,2.901188,3.699475
0.179019,0.671190,2.265118,-0.310951,-2.372409,1.752409
3.259810,2.852695,2.548307,4.445362,3.709315,3.119095
0.502551,1.124850,1.362943,1.480200,-0.270374,0.810938
-0.809273,-1.915913,-0.032691,-1.875435,-0.616798,-2.764124
-2.084419,-1.019922,-0.827482,-0.747928,0.457868,-0.282050
2.372691,0.570368,0.791525,1.849108,0.770226,0.801248
1.798662,-0.903678,-0.102765,-0.923035,-0.457117,-1.475256
-1.394718,0.969614,1.079408,-0.842627,-1.512543,0.849687
-1.517928,-0.752627,-2.625531,-1.037315,-0.725621,-1.002856
1.320753,0.416824,1.276971,1.586039,2.341753,1.078239
-0.775667,0.919500,1.599247,-0.737366,-1.778167,2.030188
-0.638062,-0.846857,-0.593130,-1.052336,-1.856839,-1.021337
-2.127990,-1.085688,-1.343272,-1.053994,-1.147775,-0.012813
-1.138757,-1.014408,0.148530,-0.455082,0.502684,-0.689144
0.095940,0.323065,1.824297,-0.155735,1.660950,1.897257
1.626117,0.702481,1.405351,1.518208,0.414554,1.442199
-0.704926,-1.351199,-2.093450,-2.256976,-1.045866,-0.337181
-0.614335,-1.287396,-0.253911,-1.570350,-1.531123,-2.520346
1.059514,0.049823,1.725957,1.095640,0.455321,0.911115
-0.290005,-1.040613,0.033536,-2.141293,-0.965391,-0.729755
-2.817177,-0.828774,1.537150,-1.285746,-1.264523,0.035839
1.980086,2.102666,0.054023,2.595335,1.896669,1.235629
-1.753306,1.380621,0.861111,0.661591,-1.324048,0.135796
0.322719,0.643547,0.960840,1.489274,1.820449,1.730319
-0.015340,-0.004898,-1.828254,-1.068085,-1.709361,-1.301338
-1.393398,-0.950021,2.076572,-1.316813,-1.294693,-0.138587
0.375577,0.222376,1.726935,1.357383,1.999632,1.717460
1.048260,0.596678,0.449606,0.380522,-0.088125,-0.587444
-1.085392,0.729166,0.949072,-0.328686,-2.051919,0.605658
-1.002156,-0.494925,-3.093121,-1.891111,-1.902634,-1.711420
0.431873,0.342926,-0.989583,1.347147,-0.538874,-0.094414
0.523220,-0.471032,-1.306079,-0.774412,-0.385004,0.643770
1.778384,0.330174,2.035152,-0.279738,-0.662492,2.459055
0.549421,0.430716,0.937751,0.767256,-0.108022,1.588957
-1.602292,-0.588478,-2.657862,-1.570356,-1.557047,-1.335209
-0.888282,-1.122404,-0.509121,-0.813697,-2.753419,-0.066087
-1.202733,0.438565,0.482546,0.732569,1.835798,-0.083444
-0.890528,1.340387,1.045309,-0.567206,-0.654953,1.782788
0.158134,-0.450958,-0.484560,-1.058896,-0.465506,-2.182209
0.467094,-0.728646,-1.049164,0.612528,0.754872,-0.215209
-0.040581,0.639465,0.198283,-0.606148,-0.499937,0.214663
1.182623,1.406949,3.135383,-0.793754,-0.804062,2.887446
1.720315,0.434826,-1.508699,0.635199,0.318231,-0.838451
0.153612,-0.303054,-0.073214,0.031000,1.308912,0.729788
-0.613243,-0.378347,-1.284548,-0.311196,-0.205659,-0.224825
-1.097331,-0.955451,-0.471039,-0.275634,-0.664754,-1.332301
1.506035,0.808717,-0.839284,1.285906,-0.237798,0.724157
1.020228,0.518123,-1.643980,1.536976,1.974011,0.043207
-0.071416,1.130277,0.779837,-0.282077,0.196654,0.233750
-0.897949,-0.065879,0.766919,-1.283526,-0.332367,1.747364
-0.097153,0.454968,0.101014,0.637356,-0.187499,-1.502016
-0.189834,0.557568,0.506710,0.329436,-0.822606,2.061605
-0.956923,0.220008,-1.957745,-2.715641,-1.671692,-1.144796
0.343175,0.309894,2.832758,1.105223,1.281083,1.619426
-0.468105,-0.951552,0.748012,-0.836629,1.003166,-1.034546
-0.792035,-0.025138,0.488543,-0.067722,-2.820352,-0.601119
1.150864,-0.581936,-0.731802,-1.373524,-0.877585,-1.217325
0.477625,0.063137,-1.226629,1.431846,1.830851,1.093357
-1.755295,0.391126,2.293440,-0.432800,0.517262,1.388430
-2.832587,-0.759601,-1.032426,-2.796281,-0.942798,0.203612
-1.415868,-1.752661,-0.195403,-0.991984,-1.053188,-0.755573
-0.101455,0.420840,-1.727160,0.002960,1.211288,-0.090505
-0.634688,0.621895,1.652698,0.926888,-0.365099,2.131483
0.174326,1.514540,2.591035,1.673793,2.432738,2.785666
0.574636,0.929360,1.512836,0.664328,2.701341,1.436680
0.532095,-0.148235,-0.549673,-0.694548,0.996489,0.271290
-3.690303,0.428396,0.566131,-3.531301,-1.253624,1.422966
0.267074,-0.082790,0.627447,1.091589,-0.032910,-0.043166
-0.738376,1.429135,-0.801122,0.424117,0.714439,0.037199
1.239181,0.322215,0.664582,0.394281,-0.130903,0.913430
-1.512091,-0.493045,0.734851,-0.356414,-0.236526,0.587536
-0.283770,0.657794,-0.926363,1.411018,1.218626,0.982578
-2.375570,0.261698,0.345320,-1.242924,0.179167,2.636701
1.788822,1.844477,1.167824,1.543400,0.488837,1.314627
-2.640960,-1.214842,-0.614748,-1.084964,0.699250,-2.491276
-0.919919,-0.727556,-0.670745,0.097746,0.592578,-1.448146
-1.476669,-0.648550,-0.414124,-0.389118,-0.656322,0.294352
0.362658,-0.238109,-1.434454,-0.775991,1.276905,-1.329892
0.238117,-0.693491,1.753863,-0.318032,-0.506121,2.611186
0.407121,-2.675629,-2.150388,-1.914220,-0.615656,-3.067480
-1.893272,-1.038724,-1.653844,-0.775413,-1.056752,-2.437868
0.973718,-0.006151,-0.613591,-0.292236,-0.088659,-1.498114
0.636311,-0.948365,-1.082535,-0.181783,-0.262481,-0.544688
-0.943352,0.366306,0.560240,-0.930784,0.609161,-0.098549
0.697801,0.347064,0.205566,0.279886,0.663388,-0.516403
-1.542848,1.960790,2.559443,-0.414726,-0.131099,2.508831
1.412377,0.123805,0.916080,1.833368,1.181201,0.312092
-1.627911,-1.303730,-1.950561,-1.842925,-1.712360,-0.833816
-0.034606,-0.391883,-0.152167,0.194697,2.778575,-0.994204
0.341283,1.286868,1.070709,1.974586,0.777427,2.681914
1.685081,1.343518,-0.770335,1.251136,-0.222174,-0.190177
-1.669845,0.989424,0.927453,-0.564563,-0.393560,1.780704
1.326450,0.385324,1.035914,0.286091,-1.977330,0.753003
1.807678,0.278372,1.558250,0.780109,-0.338595,0.260872
1.599976,0.166377,-0.325985,0.514341,-0.036810,-0.601217
-2.013457,-0.421690,0.593154,-1.205766,-2.312888,-0.607321
-0.760129,-1.212578,0.541275,0.122640,-1.335876,-1.267325
0.837060,2.365671,0.024283,0.258972,-0.208384,0.202245
-0.220806,0.647110,-4.063647,2.629967,2.950830,-0.969911
0.730008,-0.693493,-1.453754,-0.292009,0.413340,-1.679058
-1.911618,-1.206088,1.211394,-1.071434,0.169234,-1.163981
-0.718786,-0.190708,0.435268,-1.480456,-2.405572,-0.232229
0.262952,-1.510072,-0.069517,-0.480995,0.782972,-0.574141
0.496175,-0.991887,-0.838290,-0.427709,-1.548037,0.327540
0.617928,-0.352545,-0.218193,0.471021,0.574207,-1.383961
0.408847,0.924335,2.227793,1.031798,1.124361,2.435443
-0.775823,-1.220178,-1.431889,-0.861020,1.646223,-2.248092
-1.743848,-0.865377,0.435418,-0.981727,1.469344,0.794460
-0.220051,-1.697388,0.155176,0.908870,-0.609816,-0.472402
-2.750027,-0.130951,-0.625199,-1.781334,-2.078574,-1.368330
2.296901,0.816155,-0.198298,2.370441,1.313862,0.265582
-0.735032,-0.645894,-0.993682,-0.607395,-1.282890,-0.726593
-1.524065,-0.946874,-2.588371,-1.564675,-0.384098,-2.213747
-0.791237,1.183376,0.254430,1.135289,2.083377,0.162782
1.780870,0.770597,0.893052,1.755689,2.442639,0.249815
-0.365569,0.412589,-1.372209,-0.319970,0.833389,-1.628777
-0.157004,0.430723,0.492233,-0.266701,-0.305869,1.338500
1.898431,2.282524,-0.844849,1.647838,-0.691131,0.226336
-0.158740,-0.542439,0.905495,-0.145331,-0.126080,-0.435909
0.742479,1.204306,0.749264,0.817890,1.210910,-0.093090
0.649727,1.047398,-1.807939,0.832057,0.010924,-0.066013
-2.482809,-1.538093,0.077450,-3.187769,-4.552855,-1.195070
0.448805,0.182097,-0.465997,0.811734,1.363891,0.631478
2.454528,0.002280,0.552200,2.317591,1.236379,-0.113939
1.354223,-0.901253,0.204734,0.067192,-0.012001,-0.941012
0.940290,-0.436982,1.587915,0.451669,-0.340681,1.173570
0.481037,0.563923,-0.203080,1.406601,0.460208,1.329058
2.046878,1.937532,0.767784,3.333120,3.798522,1.374056
1.314803,2.506353,-0.452751,0.859075,-0.140873,1.200066
0.998338,-0.133541,1.351750,1.200508,0.317473,1.922434
-3.684944,-1.761535,0.790086,-2.755137,-3.184794,-0.718286
0.561355,-0.116333,2.499673,0.754601,0.533020,1.791660
3.807353,0.696734,0.079065,2.516169,2.217338,0.888741
-1.195431,-1.729862,-0.943434,-1.983952,-1.812353,-1.195139
-3.120593,-0.776198,-1.400197,-1.974113,-3.394786,-1.575159
1.504463,-0.065814,0.171853,-0.808650,0.235594,1.540314
-0.143179,-1.207189,-1.667304,-1.556775,-1.913974,-1.147355
0.153255,-0.647521,1.397867,-0.862345,0.147885,0.783700
-2.000868,-0.592271,-0.502592,-0.229361,-0.216001,-0.347652
2.992364,1.488521,2.222602,0.939976,2.101239,0.457184
1.099116,0.832219,-0.421194,2.551764,0.681590,-0.457820
1.248599,0.304510,-0.436959,0.025340,0.366380,-0.431228
0.038168,0.686935,0.429595,0.616246,0.909431,1.121815
0.199199,0.219525,0.370915,-0.800574,0.318420,0.240185
1.077813,1.036763,2.112323,0.230603,0.744341,2.938840
0.974781,1.541848,1.042740,0.172863,1.796787,2.391221
-3.502094,-1.278287,-0.424915,-1.891722,0.204735,-1.094362
-0.869476,0.848421,1.581021,0.538235,1.287290,1.595506
0.084361,-1.272491,0.333051,-0.783180,-0.955297,-0.111477
2.632472,-1.085775,-0.252327,1.524214,2.512924,-0.641881
0.087061,-0.164942,0.120900,0.157360,0.331813,0.369865
-0.726247,-0.443075,0.446587,-1.688114,-1.429627,-2.574535
1.616933,0.800076,0.417124,0.738474,0.450756,1.875119
1.745903,0.848256,2.165022,0.646983,1.673326,0.214937
1.991034,2.541532,1.454633,3.242291,2.093452,2.901647
0.938125,-0.382856,0.028737,-1.083222,-1.084988,-0.239345
0.707312,-0.732361,0.895118,0.035406,1.337347,-0.190765
-0.524743,0.077227,2.442474,1.388348,0.447672,0.505315
0.585609,-0.010362,0.271169,0.767052,-0.996364,1.770725
-1.112087,-1.446493,-0.151247,-0.436197,1.591750,-2.035737
-1.185016,-0.631788,-0.294615,-0.970271,-0.736811,-1.057506
0.201781,0.016443,-2.093668,-0.103564,0.637045,-1.420981
2.638154,0.068986,-0.324489,2.230875,3.249026,-1.009331
0.662917,0.044969,-1.108790,-0.806099,-2.189479,-0.004928
3.689465,0.059504,0.743267,2.016293,1.379239,-0.413909
-1.350974,-0.320512,0.423048,-1.325265,-0.851130,0.745318
-0.587399,1.033859,0.764502,-0.198516,-1.733597,1.574839
1.057748,1.224726,-0.310501,1.601702,1.328998,0.964473
-1.597475,0.527395,2.262121,-1.197179,-0.968439,1.191374
-2.037952,-0.513895,0.776505,0.225466,0.923767,-0.668619
0.132273,0.391869,1.140866,-0.419790,-0.414072,-0.369665
0.708903,1.599290,-0.180498,2.121745,0.366923,0.634525
-1.096438,-1.453302,-1.235987,-1.430320,-1.807415,-1.899341
-0.688979,-1.992364,0.011084,-1.344377,-0.789220,-0.434636
-0.079560,1.300239,-1.390006,0.991517,-0.233815,0.025025
-0.671269,0.152538,3.198237,0.107533,0.696091,0.454368
-0.689535,0.423937,-0.797869,0.855631,0.305033,-1.133905
0.434755,0.589134,-0.495067,-1.077038,-1.333512,-1.040949
-0.201999,-0.724494,1.057713,0.885289,0.739716,-1.444011
2.944554,-0.469707,-2.306307,1.381832,0.137517,-0.146423
0.468182,0.137573,-2.645664,2.053703,2.697385,-0.243128
-1.745007,-0.208454,-3.258671,-1.184827,-2.220743,-0.889875
1.075521,-1.190236,0.388945,0.293463,0.348170,-0.793216
1.039561,-0.055399,0.925067,0.119988,0.030350,0.470968
0.556555,-0.450956,0.894668,-0.502540,1.701759,0.833465
0.060216,0.029503,1.050104,-0.717904,-1.100423,0.499033
-0.097733,0.435451,0.967344,0.851754,0.964956,1.863531
2.868277,0.154784,1.216841,2.137983,1.733771,0.438048
0.346348,0.901238,0.628218,0.199641,-0.785252,0.488105
-0.170087,0.947798,0.351487,1.403573,-0.856509,0.215604
1.946596,0.404371,-0.548096,0.778251,0.448517,0.201946
-0.130535,1.991090,1.468965,1.465918,3.132825,3.732368
2.503126,-0.123986,1.517599,1.119031,-1.320187,1.055411
2.631935,0.468271,0.413736,1.576720,0.823475,2.172526
-1.209916,-0.387516,-1.743482,-0.085794,-0.685536,-0.604993
0.549845,-1.807694,-1.015135,0.572483,-0.971432,-0.506053
1.850263,1.677247,3.903996,1.690091,1.613249,0.865004
-0.438429,0.640947,1.218240,0.330386,-0.048564,0.488746
-1.670967,0.731644,-1.736008,-0.070456,-0.383380,1.211655
-0.194748,-1.328238,-0.123447,-0.376545,-2.192707,-1.389439
0.062457,0.208057,0.497677,-0.095253,-1.471416,-0.271886
2.546210,-0.136982,0.658408,0.607462,0.441142,-0.413187
-0.025212,0.193821,1.038910,-0.381870,-1.568094,1.410714
-0.515479,-0.482470,1.003958,0.137885,0.008074,-0.122591
-2.404922,-0.613679,-0.478435,-3.137651,-2.049389,-1.413041
-1.800161,-2.252645,0.746537,-1.585811,-2.725738,-0.313516
-1.851657,-1.451198,-0.626460,-2.571707,-1.241296,-0.825721
-0.125908,0.728950,1.084445,0.481486,2.578967,1.398850
0.583397,-1.505054,0.431702,-0.731289,0.586418,-2.623440
0.735729,-0.330831,1.128900,0.870488,1.740208,0.525702
-2.556585,-0.191806,-3.235775,-2.129239,-1.408611,0.655571
0.250059,0.838988,0.537745,0.540479,0.465636,-0.151350
-0.590013,0.066011,1.630398,-0.081542,0.466619,-0.160898
0.383673,-0.229868,-0.734668,-0.373826,0.319207,-2.311081
1.955267,0.321684,0.164030,0.116172,-1.476801,0.412158
2.666609,1.040883,-1.308349,1.695200,-0.150119,0.989353
0.054407,-0.081160,0.538949,0.929363,0.489377,-0.546769
-2.939135,-2.570634,-2.441743,-2.134923,-2.990971,-3.215022
1.437224,1.592303,0.966604,1.696418,0.322962,1.523246
-0.229799,-0.879073,-0.040522,-0.466874,1.561271,-0.127599
-3.291236,-2.406808,-1.168282,-2.174097,-2.189183,-2.101664
-2.272195,0.923740,0.398687,0.403679,0.505238,2.696731
0.164147,0.076554,-0.858971,0.022865,-0.564511,-0.828720
-0.327562,0.112075,1.314991,-0.240494,0.908827,1.291675
1.247451,1.029039,1.516123,1.330062,1.100073,1.463790
-0.713369,0.660233,0.336462,0.386789,0.435365,0.409696
3.783324,2.056547,2.350078,3.340840,2.370562,1.109090
-2.439407,-1.915614,-1.450439,-1.934965,-2.133112,-1.966748
0.900342,-0.521284,-0.652428,0.735182,1.360682,-0.495580
-1.499337,-0.347609,1.277652,-0.209257,-0.542563,0.200560
-3.132006,-0.650692,1.268506,-1.856773,0.279935,-0.756018
0.652080,-1.417604,-2.322081,0.060194,0.451847,-0.997204
0.452754,1.001677,-0.453302,0.362992,-1.498910,1.346458
2.216719,1.924403,1.768947,2.652077,1.498467,0.976066
-1.114516,-0.938263,-2.132512,-1.083964,-2.498933,-2.582291
-0.123904,-0.247209,0.675701,-0.991172,-1.489507,0.464373
-1.163501,-1.182212,-0.179850,-1.667554,-0.379390,-0.950767
1.855929,-1.226676,-0.144358,1.196900,2.283489,-1.770706
0.458115,-0.766804,0.848985,0.441606,1.083069,-0.309455
2.888982,2.343549,-0.512841,2.086202,1.506644,0.513294
1.210571,-0.328970,-0.039413,0.191454,0.991305,-2.023488
1.759830,0.257196,0.927910,0.031829,-0.571433,1.572329
-0.295313,-0.738768,-1.609044,-0.754421,-0.861430,-0.490411
-0.664820,0.593684,-0.499665,-1.010403,-0.328196,0.837850
1.294259,-0.278533,0.435077,0.713538,1.543878,1.665260
-2.137196,-0.606911,-2.463491,-1.218483,-0.791717,-2.261862
-1.388286,-0.322726,0.269704,-1.040762,0.254848,-0.142962
-0.765238,-0.990710,-1.292105,-1.103969,-0.183718,-1.599225
-0.838263,0.489209,-1.478960,0.598820,0.601530,-0.600917
-1.537501,-3.123446,-2.880429,-2.622396,-3.017727,-3.334444
0.465918,0.047649,0.344112,-0.782125,-0.161497,-0.263730
0.927637,0.937458,-0.793343,1.689768,1.338000,0.100302
-1.892148,0.148727,0.275793,-0.571220,-0.371242,0.953349
-0.709165,0.895953,2.724579,-1.484767,-2.281015,1.255869
-1.279746,0.516795,0.049383,-0.725210,-2.511653,1.185457
0.486099,-0.727794,-0.311323,-0.702086,-0.776845,-1.235846
-1.818581,-0.516231,-1.076894,-2.854538,-1.622423,-1.213709
0.782309,0.586887,0.169269,0.939952,0.881565,0.661366
1.596476,-0.523376,-0.264231,0.188095,0.981376,-0.029074
-0.517004,1.056627,1.185016,-0.650154,-1.674737,2.025590
-1.189956,-0.060923,-0.375500,-0.754910,-1.662366,0.489167
-2.684530,-0.074582,3.712252,-0.398007,0.147769,2.587804
0.232236,1.666743,1.195479,-0.431182,0.345591,1.739753
0.499096,0.733541,1.499510,1.016213,-0.805479,1.607886
-3.809331,-2.510792,-0.434574,-2.037425,-0.972572,-1.256934
-0.588626,-1.865783,1.170864,-1.274275,-0.483034,0.149410
2.500069,-0.336187,-2.341291,0.589760,-1.103974,0.348911
-0.107369,0.007319,-1.459002,-2.812163,-0.410892,-0.485167
1.252384,0.154925,-1.551225,1.346979,0.505398,-0.927769
-0.752441,-0.479018,-1.892481,-0.466359,0.784772,-2.211060
0.734472,1.095469,2.267272,1.254391,-0.558634,1.501974
0.496769,-0.483050,0.993986,0.266948,0.055715,-0.077450
0.638975,0.721250,3.112069,0.037271,0.803434,2.240202
0.838693,0.034373,-0.623952,0.078282,-0.151384,0.744543
-0.367762,-0.266356,-3.560215,-0.288750,-0.434990,-2.209663
-2.955332,-0.438364,-1.811879,-1.082575,-1.771326,-1.537137
-2.824233,-1.199364,-0.312379,-1.500020,-0.683719,-0.223971
-0.150590,-0.392471,3.176051,0.014689,-0.522354,0.425317
-1.084691,-0.756903,-0.527373,-1.462792,-0.854177,-1.381966
1.925592,0.109196,0.098220,0.251225,-1.444920,1.612303
-0.151740,-0.260288,-1.737778,-0.582643,-3.460939,-1.293103
0.978265,-0.415240,0.503323,-1.094470,-0.867253,1.170783
2.445016,0.666481,1.853112,-0.471810,0.585499,1.564001
-1.473223,0.508561,2.336787,-1.118346,-0.099581,1.978244
0.928730,1.265048,0.901359,1.912871,0.685301,0.957558
0.277385,-0.836046,0.714259,0.462624,0.626341,0.529377
