v0,v1,v2,v3,v4,v5
4.038255,2.350882,-2.057725,2.553799,0.226188,-1.134809
3.412220,5.094262,-2.962676,2.270405,1.465293,-0.673928
2.321378,2.635801,-2.048117,2.085778,2.134155,-0.499450
3.360000,4.059041,-1.899275,1.940266,1.512807,-0.408396
0.465113,0.228669,-0.393332,-0.331651,-0.353928,-0.317009
-0.611281,0.887436,0.695451,1.771583,1.183711,0.249787
3.981802,3.597181,-2.310069,-0.096332,0.490130,-1.637579
3.010085,2.013755,-3.194276,-0.285168,-2.882574,-3.474730
1.688180,2.763291,-0.975130,2.344353,3.141027,2.399925
3.239773,1.875195,-1.232682,0.897957,1.439388,0.373026
3.886343,4.063800,-2.270980,1.696619,-0.283007,-0.325132
0.720730,1.431959,-0.775058,0.560662,1.691325,0.463659
1.106121,1.140018,-1.552707,1.603764,-0.304882,-0.672193
1.391865,2.677362,-0.693147,2.717021,1.817804,0.527372
2.167681,2.819662,0.471033,2.938982,2.348076,0.821671
3.116400,4.586551,-3.041339,1.298240,0.416765,-1.139883
3.784460,2.783024,-2.887615,0.164961,0.841095,-0.308530
1.122976,1.253226,-0.776517,2.633968,3.822432,2.955912
3.418922,3.324839,-2.602238,1.558821,1.083783,-0.172772
1.491823,2.392719,-0.482474,2.052617,3.011240,1.986052
2.629859,0.257886,-1.133579,-0.288227,-1.710550,-1.580177
2.445258,3.103675,-3.355388,-0.388485,-0.109952,-0.717972
-1.080877,-1.042300,2.383146,1.509243,2.464319,2.118528
1.401272,2.936855,-0.430645,2.636916,1.326013,0.151983
0.828998,2.298947,-0.188682,1.773951,2.424916,1.683400
0.534819,2.316104,-1.116373,-0.191398,0.776062,-0.870674
2.079992,4.219586,-1.756532,1.891554,3.149331,0.824514
-0.411623,0.490743,-0.597283,0.733073,2.240579,0.663523
-0.376091,1.003602,0.697877,2.721184,2.248373,2.024981
1.354174,1.848956,-2.198677,1.165411,0.765004,-0.986591
-0.697971,1.189597,3.546097,3.169993,4.787823,4.026011
2.057789,0.487145,-3.451391,-0.019929,-1.183903,-0.735959
-0.326439,0.365364,-0.635941,-0.223663,0.942667,0.254384
0.167030,0.089094,1.195043,0.211246,0.410079,1.088122
2.857422,1.707941,-2.061231,-0.522888,-1.129803,-0.761361
0.213033,1.074396,-1.558904,-0.288357,-1.035605,-1.840008
1.653901,1.055330,-1.046668,-0.563619,-3.311493,-3.281621
1.984240,3.519953,-0.133005,2.491166,4.283552,2.912787
1.072974,0.538898,-1.973517,1.295195,1.145336,0.112365
3.635210,3.032873,-2.908761,-0.013819,-0.616020,-1.745089
1.216388,2.129102,0.300989,0.597633,0.243123,-0.106489
5.259013,3.563797,-3.062453,1.972275,2.089824,-0.010175
0.083117,-0.439582,1.580226,0.568237,-0.484436,-0.833043
2.175416,2.931070,-0.722477,1.451015,2.043245,0.429882
2.019809,0.823230,-2.884246,0.100527,-0.639336,-0.680532
0.305683,0.177718,-0.589320,1.176236,0.927692,2.329633
2.235054,3.863380,-1.807524,2.434837,1.749586,1.262223
2.536570,2.631424,-1.533420,1.691810,2.020501,0.065858
1.056295,1.947240,-0.583927,0.314088,-1.243519,-2.388950
3.424781,3.292353,-3.062244,0.188724,0.432994,-2.210173
2.410299,2.128860,-1.837759,1.712132,1.749451,1.223836
2.655612,1.828286,-0.948789,0.623480,1.080773,-0.932684
-0.870475,-1.363705,-0.441598,-1.677875,-3.826868,-2.726766
2.944419,1.702401,-1.939992,-0.909486,-1.715222,-3.158905
2.866142,3.730021,-2.792253,1.826978,2.825252,1.080127
1.034592,1.858848,-1.660062,0.578789,0.255220,0.537184
3.879706,3.740453,-2.486998,1.784785,1.237386,0.417053
2.921925,1.981603,-2.868408,0.081771,-0.772189,-2.454165
-0.229709,-1.446562,0.264030,-0.569474,0.301649,0.690730
0.721174,2.777769,-1.380137,3.062973,4.116727,4.007648
3.010287,2.205905,-1.446520,0.719700,0.421024,-0.139180
3.024044,1.966976,-3.567294,0.496584,-0.354255,-1.493385
-1.259396,-1.922774,1.414338,-0.888771,-1.734487,-0.622781
0.153335,1.261509,-0.327135,-0.183044,0.050653,0.386968
-0.123773,1.636357,-1.682916,-0.766525,-2.444246,-2.617377
4.062410,3.896015,-3.085212,0.136394,-1.489902,-3.476908
2.500982,3.457030,-1.282458,1.423798,2.089602,0.139867
1.257807,0.771727,0.195997,1.769255,1.808533,1.669826
1.598885,2.438090,-0.844284,2.385364,3.642719,1.757994
1.892832,2.190919,-0.470614,1.460551,1.874085,1.179994
-0.853968,-0.471112,1.230532,-0.018480,-1.049452,-0.697056
2.003185,1.386574,-0.862634,-0.047563,-2.200542,-1.173507
4.765031,3.852685,-2.971420,1.468635,-0.278440,-0.605858
0.297220,0.238396,-0.541909,0.137986,-1.222424,0.545994
2.388485,1.549872,-2.088510,0.347996,-0.195608,-1.705807
1.110462,2.139193,-0.270125,2.199938,1.561981,2.253354
2.121433,3.350778,-0.979096,2.262212,1.396709,-0.188137
0.083901,-0.185237,1.995542,1.107951,1.102556,0.132921
-1.119835,-2.020486,0.787518,-1.302984,-2.654353,-2.325925
2.401470,1.842314,-2.205448,0.605894,1.011276,0.392924
2.351800,1.982717,-3.082501,0.593240,0.413525,-0.049998
3.648915,4.146821,-2.639361,2.142268,1.499965,-1.283882
1.926183,0.811295,-2.162402,-0.912972,0.056965,-0.106901
2.073702,1.499466,-0.940200,0.092375,-2.046322,-2.681053
2.422619,4.361485,-2.158646,1.422480,0.941234,-1.080345
3.534613,2.251745,-1.775831,0.490202,0.730106,-0.159889
2.268653,1.424813,-3.062318,0.432693,0.509628,-1.025899
3.272357,3.205774,-3.244935,0.994386,0.324024,-1.133153
1.678974,1.619426,-1.783622,1.303114,2.998312,1.617584
2.716685,2.314577,-1.828214,1.339573,1.344172,-0.440556
2.826581,3.721052,-2.650312,1.451488,0.704919,-0.709077
0.270781,0.070263,-0.744631,0.908968,-0.028123,-0.052602
5.036383,4.684530,-5.192043,2.058013,1.021055,-0.126389
1.092014,-0.120964,-1.575764,-0.740651,-0.577868,-0.505817
1.594686,3.844605,-1.210037,2.014692,1.859192,0.897091
2.000396,4.476443,-0.435511,2.073586,2.498832,1.153394
2.285631,2.126139,-2.649278,-0.358397,-0.227352,-1.670749
3.782267,1.679084,-3.446974,-1.227516,-1.578834,-2.774511
4.473848,5.951636,-4.376482,2.889593,2.957730,0.591579
4.187695,2.583607,-2.347907,0.214137,-1.467052,-1.184429
0.726203,0.659845,-0.878229,-0.652634,-1.152334,-1.324727
0.237482,0.943718,-0.908743,1.673462,1.200400,0.229526
2.192716,1.075454,0.947790,2.100792,1.291517,0.832551
4.016450,5.554573,-2.753308,4.307807,4.366720,1.887672
2.980341,1.992307,-1.168987,1.525336,1.535819,0.328921
-0.010858,-0.023196,-0.812755,-0.296489,-2.770924,-1.770487
2.636943,3.278853,-2.287329,1.183599,1.711397,0.025479
2.216500,2.726510,-2.450932,2.162932,2.211956,0.832755
4.524019,4.098248,-1.634276,2.627948,3.968002,2.083700
2.598039,2.364198,-3.400086,0.380281,1.045625,0.063556
2.743117,2.326133,-1.913303,-1.535032,-1.872882,-3.790884
1.302820,1.642565,-1.294310,0.088013,0.383256,0.787514
0.767691,0.174213,-0.179421,-0.309094,-2.140139,-1.870629
4.508409,5.000786,-2.504126,2.795159,1.290444,-0.989936
2.429116,1.699391,-1.746375,-0.040546,0.034441,-0.782610
1.899829,1.768080,-1.163863,1.929591,0.805184,-0.972131
2.299052,2.692692,-0.478672,1.118772,1.799398,0.746279
2.958088,3.844304,-1.962039,2.443018,2.582404,-0.282723
3.037114,1.534036,-1.498935,1.030712,1.447997,0.981120
1.264968,1.098142,-0.800821,0.886203,1.631729,1.936196
0.613756,0.827288,-0.734017,-0.042571,0.301806,-0.514191
2.676489,2.402517,-1.359941,-0.215979,-1.165186,-1.381774
1.190618,0.223300,-0.801664,-0.851523,0.376087,-0.753500
3.064612,2.172422,-0.349428,2.410420,2.464768,0.944207
1.171164,0.976179,-1.933864,-1.329364,-3.436097,-1.950967
2.680021,1.588679,-2.419354,0.940448,1.454664,0.738001
2.889972,1.931864,0.709374,1.000856,1.183780,1.091004
1.714312,3.006019,-2.442885,0.938509,1.837571,1.301612
3.924725,3.210149,-1.354031,1.202022,0.068962,-1.766178
0.711705,1.416440,-0.717500,0.106303,0.606982,0.431273
2.526120,2.976372,-2.060144,1.564589,1.759083,-0.407744
3.299310,2.930566,-0.412560,3.346558,3.867283,1.613251
3.545313,4.360946,-1.987328,1.416942,2.467341,0.475202
4.444574,3.036061,-2.816781,1.781471,1.925689,0.941247
-2.998523,-0.974635,1.587109,1.147933,2.566774,2.353603
2.554420,5.020440,-1.627243,1.258304,0.519428,-2.145301
3.273666,3.126820,-0.452948,0.774440,0.240240,-1.358332
-0.740564,-0.972776,0.357847,0.707983,-0.418440,0.094486
2.635442,2.810176,-1.449970,2.537674,1.000746,-0.945114
1.548444,-0.399420,-1.096614,-1.384224,-1.205338,-0.802244
0.387888,-0.913155,0.108114,-0.517155,-0.667076,-0.299417
0.511787,2.395020,-2.252771,1.147052,1.072328,-1.203783
3.374858,3.201003,-3.225601,-0.066141,0.408493,-0.597116
2.406712,2.199157,-2.681502,1.246177,2.123222,1.316107
0.948872,1.565255,0.424101,2.493842,-0.443036,-1.045298
5.093343,4.960661,-4.666125,-0.123165,-0.340553,-1.470134
0.658095,1.515831,-1.174688,1.034293,1.773850,0.470277
0.320643,2.633997,-0.296092,2.366387,1.494047,0.027957
1.879859,1.533012,-1.222043,0.816979,-0.663081,-1.052537
2.866802,2.761268,-1.510443,0.917199,0.770977,-0.094606
0.713224,0.015926,-0.518353,-0.787795,-1.050223,0.407640
1.457050,2.380868,-2.153929,1.107169,1.344554,2.299553
2.957474,2.217908,-2.932382,-0.617723,-0.220819,-1.168155
0.264936,1.337301,-0.139815,2.711416,2.748745,1.795988
1.277684,2.519134,-1.030068,1.655394,0.482632,-1.067387
2.201112,4.633015,-0.936197,2.769988,2.924292,1.034708
0.362658,-0.767535,-0.762084,-0.634523,-0.991839,0.634376
2.310152,2.058006,-1.459358,1.748178,2.022797,0.735399
2.967480,2.324425,-2.058259,0.704641,0.015649,-0.650677
1.952578,2.389956,-2.470873,0.815534,1.621618,0.482447
3.506437,4.017794,-2.900892,1.676493,1.462595,-0.274471
1.663051,1.941439,-2.030321,0.566532,-0.780996,-0.913567
1.573187,2.071742,-1.267924,-0.352990,-1.017044,-1.045330
2.959045,2.337631,-1.190624,2.139814,0.260340,0.214638
-0.470352,1.134761,-0.720381,0.529668,-0.507331,-0.496804
0.026435,0.329745,0.398778,0.476048,0.862983,-0.092966
-0.084166,-0.378222,-1.704321,-0.014383,1.156019,1.226358
1.216451,1.721692,-1.074649,1.013535,0.467780,-0.346312
1.679958,1.418950,-0.926194,1.470898,2.049304,0.058092
0.878306,0.847668,-3.243636,-1.389048,-2.180640,-1.428812
1.961145,1.776917,-1.661943,0.210269,-0.047304,-0.306450
2.309002,3.411224,-0.446315,2.883744,3.968864,3.125791
5.399164,5.448332,-5.052105,1.499295,0.828434,-1.222665
1.869310,0.945392,-1.455911,-0.170825,-0.804709,0.219892
3.546946,2.990745,-2.131922,-0.466459,-0.985666,-2.171112
4.874662,4.559998,-3.464887,1.789398,0.712494,-0.242384
2.391803,3.319188,-3.078345,1.110389,3.360145,1.725234
1.937967,2.916525,-1.223878,2.278090,3.332263,1.914860
2.902842,2.947116,-1.515496,0.847222,-0.382343,-1.670548
3.080846,1.772632,-1.244332,0.215437,0.246716,0.761317
2.512050,1.132099,-0.976398,1.090969,1.536233,1.624406
0.732428,0.990321,-0.895170,1.329395,0.107198,-0.260559
-0.626324,-0.199039,1.539790,0.443676,-0.796879,0.772936
3.987550,3.412108,-1.036054,1.531316,2.717631,1.617492
0.349963,0.173578,0.334031,-0.368578,-0.553305,-0.658927
0.927406,2.281311,-1.298418,0.498576,0.610317,-0.023606
2.465584,1.762560,-1.627480,-0.253145,-2.463364,-3.218942
-0.763086,-0.322137,-0.124927,0.791614,1.192120,0.411753
2.713495,1.846702,-2.522757,-1.534830,-2.893861,-3.754741
2.244592,1.101130,-2.259287,-0.796872,-0.930576,-1.976708
0.918545,1.660629,-0.824950,0.604375,-0.059709,-0.998738
1.285314,1.686542,-0.572726,-0.251906,-1.527156,-1.059626
0.777722,0.146240,-0.153887,0.771985,0.386195,-0.147750
4.547141,5.678115,-4.160958,1.294211,1.124961,-0.808089
3.159018,2.599798,-1.738698,1.076476,2.387944,-0.156442
0.627171,-0.731295,-0.174702,1.134092,2.102408,1.171441
4.019048,5.004202,-3.942434,1.676486,2.245325,0.734346
1.475273,2.061458,-2.224717,0.971771,2.010399,1.827603
2.586346,3.964380,-2.676610,1.200743,0.467222,0.137827
2.640648,3.540552,-1.852792,0.617577,-0.918638,-2.838005
0.218142,0.363363,0.403173,0.424755,0.148608,0.062681
0.859899,0.490597,0.179095,0.434847,1.301459,1.033998
3.432781,3.772354,-0.955731,0.856312,1.159303,-0.956623
2.778628,4.055216,-2.010288,1.285235,-0.817439,-1.033472
2.481605,3.673901,-1.874520,1.465845,1.135795,-0.890728
0.776299,-1.246766,-1.364513,-1.322178,-1.657788,-1.445583
2.672771,2.374931,-1.984537,1.170062,3.386991,2.047808
2.829699,2.036551,-1.120178,0.911515,1.413586,0.562746
1.907746,1.678561,-0.834693,0.191830,0.776292,-0.962320
-0.305561,1.025373,-0.379231,-0.576919,0.460177,0.277286
1.271812,0.008969,-1.992291,-1.575714,-2.956179,-2.186355
0.625493,1.801407,-1.478287,1.580738,-0.113445,-0.018406
-0.121868,0.694569,-0.201983,0.496639,-1.220363,-0.819942
2.155749,2.885692,-1.919550,0.588914,-0.674142,-1.459432
3.227870,1.840145,-2.700343,0.711408,0.468302,0.879414
1.512401,0.249864,-1.695989,-0.837873,0.056764,0.841161
0.821276,1.352700,-0.576332,1.022377,2.062083,2.365674
-0.587104,1.407213,0.328107,1.220388,1.195827,0.131936
3.754745,1.652984,-1.895085,-0.675998,-1.346105,-2.009729
4.044156,4.689297,-2.624107,2.995750,2.798073,2.780266
-0.154124,1.871589,1.095713,1.840572,1.401395,0.141748
3.349146,3.141350,-2.672160,0.392726,-0.165672,-0.844033
0.607685,2.521618,-0.678732,1.650024,-0.033496,-1.652387
2.814162,1.818579,-2.412606,-0.516950,-0.806845,-1.922521
2.248930,0.730020,-2.915447,-1.530333,0.885955,1.858860
2.152575,3.806200,-1.866577,1.224357,0.922389,-1.629180
0.829416,0.833553,-0.458750,-0.206505,-0.846284,-1.065802
2.458257,2.985378,-1.916577,0.818622,0.636613,0.122654
2.490814,2.887799,-2.144695,0.702888,-1.192256,-2.315857
0.223823,1.116186,-0.264197,0.109035,-0.155830,-1.178188
2.214611,2.107444,-2.484000,0.536408,-0.107116,0.352741
1.864153,0.462421,-1.992584,-1.146504,-2.595203,-1.516623
2.161666,3.122360,-3.193923,0.919959,0.563812,-1.415567
0.207054,-1.046607,-2.639366,-1.932504,-3.679882,-3.829410
2.035744,1.594896,-1.372953,0.771075,-2.201158,-2.224210
4.275994,5.271921,-3.398601,0.972968,-0.231927,-2.637204
0.383030,2.670785,-0.970123,0.496100,-0.008257,-0.834612
2.290230,2.400571,-2.282604,1.324145,2.709723,1.609876
-0.024845,1.602665,-2.260290,1.019667,0.848110,0.502084
3.156582,3.502524,-3.482430,0.209248,-0.936223,-0.803007
3.454494,2.659104,-2.263252,0.686324,1.001256,1.274373
1.330455,1.764263,-1.712921,0.051342,1.311844,0.494071
1.549372,2.935485,-1.266976,2.619152,1.920571,0.222926
1.846053,0.774559,-0.179075,-0.356114,-0.228846,-0.522292
1.947034,1.676659,-0.819741,0.808798,2.115133,2.096448
2.112640,1.425426,-1.939117,0.310457,0.354999,1.220759
1.641194,1.942186,-1.312648,0.533919,0.279123,0.846315
1.388618,3.419744,-2.554254,1.411791,-0.409786,-1.494684
-0.644669,1.765503,2.644393,2.115417,3.467191,3.534054
3.297880,2.120365,-1.382312,1.392418,2.115759,1.205932
3.124301,3.534948,-2.663549,0.229071,0.197905,-1.338853
-0.520025,0.223994,-0.623064,-0.176575,0.439360,0.815837
1.463196,2.504993,-1.642733,0.375509,-0.655782,-0.961213
-0.222061,1.386341,-1.209405,1.562066,0.797330,-0.369764
1.397175,-0.066178,-2.137130,0.562123,0.917897,-0.191789
4.348072,2.977668,-3.064431,-0.420783,0.318051,-0.468349
1.106724,0.949574,-1.663496,-0.870264,-2.179022,-2.425774
1.409048,1.979874,0.198245,0.423600,-1.576297,-3.002714
0.921226,1.291478,0.256939,1.489687,-0.254727,-0.507987
0.306550,0.532903,0.665846,1.400464,1.528366,0.408974
3.427933,3.586812,-1.327319,2.817001,1.205709,-0.294627
4.025233,3.545683,-2.436053,1.731501,0.730552,-0.690534
4.371662,3.958435,-2.405339,1.777794,1.036883,-0.952568
1.230711,2.567387,-1.638210,0.268423,-0.970619,-2.971385
2.340699,2.641586,-1.152052,1.178899,1.486749,0.964546
5.407621,3.769190,-2.965213,0.629567,-0.743427,-2.354247
0.930908,0.688679,0.189974,0.414223,-0.191092,0.266651
0.938293,1.806118,0.045217,1.123108,2.135419,0.946741
1.165519,1.914964,-0.626847,2.816965,2.031939,0.990117
0.491692,2.354101,0.872699,2.955006,3.891102,3.319519
1.200080,1.512410,-0.415719,1.912782,0.748666,-0.145663
3.494454,3.679801,-3.105236,1.219082,0.933395,-1.381012
-0.742358,0.070441,-0.402068,0.404067,-0.422171,-1.162654
0.700711,1.239794,-0.312551,0.184689,0.029837,-0.304137
2.741060,2.130846,-2.392448,0.957618,1.258506,0.339863
1.005710,-1.317079,-0.204266,-1.260910,-0.452579,0.483863
2.013260,1.719059,-3.011823,-0.765825,-3.189476,-3.439291
0.972394,0.572804,-1.783363,-0.331339,0.523781,0.511716
0.432159,2.338898,-0.108242,1.643964,0.175611,-0.746250
2.858028,2.173601,-3.228078,1.954477,2.533765,1.183623
2.322372,0.740888,-3.085653,-1.714704,-1.168450,-0.270593
1.039326,3.090852,-1.191108,3.053403,5.449016,4.303077
-0.453909,-0.929068,-2.164811,-1.908482,-1.871614,-2.803792
1.238391,2.631935,-0.153311,3.025503,3.906625,2.887140
1.493437,1.619035,-2.834144,-0.165206,0.421350,-0.494046
3.561497,2.856973,-2.278349,2.425560,3.823564,3.078472
1.673394,2.203701,-0.674248,1.407321,1.048829,-0.598826
3.293731,3.729014,-1.338253,3.498297,2.688130,1.116937
2.217251,1.422543,-1.402787,-0.397232,0.190534,0.269723
2.153193,0.267327,0.598401,0.896248,1.521371,1.373482
0.710811,1.520014,-1.775887,-1.263960,-3.576588,-4.009442
1.002420,-0.522286,-0.063643,-1.112906,-1.293022,0.475122
0.167227,1.070880,0.389771,1.333358,1.746020,0.205776
2.935538,3.341115,-2.294010,0.906604,0.763802,-0.508860
0.787447,-0.106977,-0.373859,0.036676,-0.364945,0.336579
2.722006,2.663740,-2.127194,-0.208149,1.476193,1.769930
2.378013,2.622854,-0.888214,1.471278,0.386365,-1.217134
1.132839,0.294397,-1.912728,-0.383807,-0.637998,0.125960
5.372833,5.525446,-3.892929,2.119070,2.096101,-0.092026
2.241279,1.624929,-2.423526,1.045731,0.759044,-0.613222
3.194647,2.700783,-3.876102,0.812235,-0.260181,-1.242505
2.196579,1.145669,-1.571410,-0.685387,-1.853857,-1.898828
0.967543,0.509553,-1.470256,0.595994,-0.949414,-1.722246
-0.370832,2.139113,2.063605,1.744446,0.558774,-0.283244
2.488682,1.329171,-2.291153,-1.049350,-1.744114,-2.259879
3.319347,3.613242,-2.425321,1.575810,1.015722,-0.874517
0.690895,0.431956,0.562069,2.660153,2.788645,2.987162
2.763977,2.337125,-1.037828,1.943737,4.320791,3.502066
1.399309,2.746491,-0.991019,1.176977,0.570169,-1.432781
3.088034,1.603234,-1.931223,0.143079,0.906903,2.200688
3.564438,4.182191,-2.827495,3.264256,4.152655,2.035037
2.440625,3.081410,-1.665922,0.688717,0.027934,-1.380531
0.841087,2.200475,-1.076509,-0.111174,-0.808369,-0.897467
1.808684,1.847165,-2.137984,0.098844,-1.273729,-1.689181
3.509471,4.095377,-3.361061,1.529965,-1.544684,-3.309913
4.140995,5.045179,-2.906719,1.801085,0.989535,-0.829510
4.147711,4.880244,-4.146242,1.417095,0.010813,-2.959655
1.106093,1.815862,-1.999796,1.153554,1.761879,1.701242
2.565350,3.228020,-0.788823,3.275265,4.863739,3.688483
2.706666,2.770317,-2.717466,0.622160,0.428202,-0.832151
1.194753,1.448914,-1.181985,1.037181,2.097837,1.949394
1.726801,1.581768,-1.037329,1.164198,-0.382645,-1.567983
-0.454915,-1.606598,-0.956378,-0.419496,-2.322729,-2.164267
1.149521,1.222557,-1.804779,-0.107296,-1.211617,-0.766445
3.014194,3.802832,-2.024490,2.006391,2.194742,0.564836
2.923690,3.317848,-1.579929,1.225007,0.650843,-0.351018
3.202852,0.368409,-1.923608,0.786653,-1.095973,-2.433325
3.097424,2.955566,-1.941416,1.538437,3.107711,2.078079
2.818263,1.906116,-1.803264,0.268834,-0.793997,-1.119558
4.938168,5.261849,-4.548401,2.991814,2.348363,-0.824870
0.221459,0.502026,0.820640,1.935361,-0.052228,0.020575
0.076967,0.025535,-0.236320,1.638574,1.525762,1.504068
0.275538,1.106497,-1.033734,1.098461,-0.914286,-0.890955
0.564347,0.485588,-1.312413,0.853984,1.182778,1.220898
3.927491,4.612995,-3.004348,2.909564,3.169592,2.780707
2.340805,1.968880,-1.292684,1.310258,0.040914,1.305261
3.282105,1.465114,-4.243125,-0.855961,0.242034,0.396194
2.493101,1.196838,-1.383661,1.613105,1.174666,0.838702
0.268357,0.137611,0.322819,-0.188419,-0.982902,-0.581028
2.614134,3.559167,-3.618167,0.479670,1.562143,-0.065941
0.818002,-0.111388,-1.323119,0.684715,0.905302,-0.175018
3.022375,2.906305,-2.774395,2.108023,1.696139,1.469237
4.486760,3.695927,-4.522959,-2.151366,-2.501005,-4.105430
1.996519,4.328763,-1.113037,3.845730,4.185044,0.470361
1.327648,1.597903,-1.541152,-0.457054,0.968276,-0.753443
0.337741,1.934529,-0.516554,0.774994,-1.227394,-1.598553
1.328470,2.112832,-2.187251,0.899129,0.357271,0.021647
3.016836,3.215792,-2.719177,2.042149,1.200234,-0.107698
3.399602,3.446882,-3.008994,2.191922,2.015414,0.888134
-0.006922,-0.747920,-0.014620,0.157575,0.048470,0.789072
0.112336,-0.353697,-0.870753,-0.092679,-1.646913,-1.792044
-0.175581,-0.788578,0.017744,-2.406971,-3.526637,-2.860588
2.244728,1.822970,-2.125606,2.139512,2.307971,1.449928
0.174799,0.864617,-0.975029,-0.561170,-3.527797,-1.916266
2.983115,3.322235,-2.770656,1.043790,1.208034,-0.046147
0.729996,0.786121,-2.411566,0.414870,0.256350,-0.567213
0.868910,0.866854,-0.160071,0.729053,-0.538344,-0.077014
-0.880207,-1.038096,2.228172,0.098075,-1.839078,-1.341570
0.174588,1.787471,-0.988130,2.039626,2.193441,0.068934
2.893874,4.049365,-1.178063,2.877534,2.138466,-0.468063
2.621189,4.220529,-2.038372,2.268016,2.454576,1.552928
0.127722,1.010706,-0.882184,-0.194832,-0.023925,-0.616811
1.121459,1.926701,-2.364798,1.036689,0.155608,0.195457
2.473768,1.314464,0.000970,2.512276,2.939582,2.384928
1.492572,1.769067,-1.400883,0.500931,-0.843722,-2.029687
2.179205,2.003422,-1.774801,-0.457233,-0.020995,0.082181
2.813272,4.086201,-2.497887,3.099825,3.123034,1.495999
