ph,temp,do_sat,turbidity,nitrate,conductivity
-0.329661,0.315907,-1.563965,0.762545,-0.403477,-0.092751
-0.203842,0.557254,-0.563233,1.777901,0.176109,-0.544388
-0.624138,1.054024,-0.796499,-0.119240,0.750555,-1.179486
-0.565206,0.214747,-0.864013,0.113098,0.174634,-0.390221
4.657501,-3.610467,5.294279,5.093325,2.935554,-3.546726
1.235865,-1.073915,0.634166,1.864351,0.956148,-1.921138
1.736445,-0.488027,1.777472,1.498959,2.167378,-3.306675
0.117043,-0.263174,0.793163,1.599465,0.378944,-1.323074
-0.151223,1.090938,-0.639684,0.292376,0.406173,-2.088121
0.439659,0.299953,0.617229,1.316501,1.053942,-1.028017
-1.263615,1.243509,-2.004667,-0.972057,-0.200041,-0.854747
1.391463,0.148525,1.650650,2.612325,0.862502,-1.544746
0.332472,-1.878689,-0.209531,1.343306,0.608011,-1.667010
0.137299,0.016551,-0.450433,0.290741,0.703471,-1.521428
-2.234650,1.145829,-3.015427,-1.762938,-1.288576,0.688637
0.414248,-0.663319,-0.101294,1.420042,1.032671,-0.823892
1.738144,-1.228804,2.054710,1.864634,2.376266,-3.055878
0.105481,0.052753,0.515222,0.973492,0.875233,-1.067418
-0.636060,-0.029488,-2.022947,0.487391,-0.627967,-0.825285
-2.165247,1.872866,-2.497315,-1.144063,-0.054178,-0.122894
-4.154806,2.844950,-5.664101,-3.748431,-1.364437,0.963710
-0.421632,0.997793,-0.915634,-0.673724,0.667227,-0.940630
-0.752253,-0.653777,-0.793301,-0.195391,0.735752,-1.069582
-0.754106,0.627245,-0.408738,0.634147,0.392319,-1.239393
0.213751,-0.271991,0.418102,1.974513,0.132241,-0.158328
-1.155762,0.699092,-1.741098,0.201239,-0.648134,0.550278
1.218080,-1.054056,0.646245,0.435327,2.338004,-3.372771
0.622818,0.501870,0.662146,1.266224,0.596631,-0.852265
2.483391,-1.575393,2.596733,2.666184,2.874158,-4.103182
1.169307,-0.661659,1.208995,1.973976,1.892764,-1.569773
1.150097,-1.352936,1.735158,2.782221,3.166478,-3.570335
0.315387,0.751357,0.125115,1.083253,0.715341,-1.767722
-0.270684,0.081845,-0.953963,-0.010319,-0.965444,0.018673
-0.398375,0.508869,-0.639038,0.954263,1.212250,-0.435313
1.093829,-0.875891,1.068112,2.610051,1.154637,-1.226670
-0.827175,0.838126,-1.069251,-1.273279,0.429204,-1.006581
-1.529960,0.727147,-1.796623,1.708458,-0.027718,-1.045820
0.220323,0.763553,0.210802,-0.181938,0.985348,-1.049712
-1.730773,1.391400,-2.736074,-0.675941,-0.069381,-1.147201
1.200270,-0.729221,0.670305,1.450369,2.005014,-1.714622
-0.090043,-0.000006,-0.127245,-0.637846,0.227225,-0.452475
0.589625,-0.666239,0.798757,-1.016177,1.112668,-1.092260
-0.519628,-0.127190,-0.889907,1.060549,-0.166507,-0.858122
-0.789342,0.010562,-1.001471,-0.690705,0.214648,-1.141909
-1.067219,1.759842,-1.954638,-0.588984,-0.430173,0.640079
2.298175,-0.848614,2.918814,2.523968,1.483999,-2.987909
-1.913435,1.527231,-2.763358,-0.028451,-0.973250,0.341509
-2.547567,0.656329,-3.639802,-3.132704,-1.414045,2.359559
-2.709493,2.096593,-3.990997,-1.008781,-1.670715,0.999906
0.307014,-0.659583,0.130665,-0.571851,0.073993,-1.238475
3.793944,-2.394055,5.099389,4.302691,3.397638,-3.347145
-1.853079,0.777431,-3.943977,-1.029672,-1.561438,1.098432
-0.291625,0.582283,0.179085,1.277255,-0.046017,-0.583919
0.195573,-0.247628,-0.632756,-1.423662,0.623359,-1.238251
0.340644,-0.026399,0.880133,2.331596,1.726193,-2.530552
0.134779,-0.683956,-0.543629,0.118062,0.603546,-0.804173
-1.001642,0.581539,-0.994856,-0.503018,-0.517576,-0.147420
1.752913,-2.000356,1.764220,2.358835,0.786983,-0.688399
-0.565342,1.479713,-1.231646,0.975992,1.022670,-0.975933
-1.762976,1.259362,-3.638878,-2.033581,-2.542588,2.849961
1.201730,-0.981292,1.099761,1.849630,1.475396,-1.491503
-2.588115,2.336416,-3.633827,-1.456040,-1.380401,0.308804
-0.230621,-0.097894,-1.135600,1.427955,0.195916,0.107504
-0.372464,-0.315303,-0.382556,-0.139454,1.338828,-1.766347
-4.196036,3.332215,-4.829931,-3.780153,-2.215180,1.171645
-1.074774,0.298786,-2.053899,0.773778,-0.785018,0.755135
-1.402008,0.948539,-2.163239,-1.749092,0.511933,-1.823517
1.830357,-1.436226,1.830619,3.065748,2.330039,-2.397729
-1.430815,0.677721,-2.082013,-0.803222,-0.924743,0.356395
-2.443270,1.703444,-3.554415,-2.294126,-1.199327,0.814082
2.787042,-2.187423,3.691876,2.971329,2.250445,-3.043251
1.135413,-0.632129,0.273335,-0.550332,0.129123,-1.484674
0.615352,-0.325804,1.035023,3.242708,1.119037,-1.713563
0.198270,0.691400,-0.504442,0.894076,0.852430,-0.902750
-1.427530,1.011892,-2.120692,-0.859245,-1.373643,0.392770
-0.736125,0.544558,-1.725770,-1.447870,-0.456184,0.104659
-0.207761,0.809023,-1.020003,0.835248,0.629812,-1.355834
0.183986,-0.286287,-0.777598,0.104341,-0.001431,-0.241193
2.071978,-2.450113,1.638102,1.297681,2.265220,-3.101675
-2.120499,1.744094,-2.663189,-2.199102,-0.204419,-0.571336
-0.896844,0.457773,-1.338475,0.157906,0.509193,-1.194900
-1.900270,1.269157,-2.908202,-2.784848,-1.240633,0.666255
-1.099408,-0.394917,-1.780488,-1.178333,-0.506262,-1.032912
-1.646408,0.815135,-2.784359,-1.772637,-1.878253,1.526977
1.822561,-1.298838,2.075029,3.566676,1.395429,-0.987268
-0.089945,-0.805070,-0.294032,0.887421,0.442218,-0.620438
-3.185259,1.562968,-3.825735,-3.044735,-2.033978,2.347927
-1.261792,0.131514,-2.339890,-1.187029,-1.090459,0.807422
-1.172930,-0.131659,-1.827589,-0.088725,-0.231120,-0.255866
0.918561,-1.170891,0.588414,1.502130,1.109152,-1.647477
0.607168,-0.713355,0.774853,3.313042,0.539711,-0.129733
1.071329,-1.160337,1.062599,2.334772,0.091233,-0.706345
1.878056,-1.122213,1.711446,2.214020,1.448654,-1.570085
0.957360,-1.033100,0.390220,0.467680,1.396108,-2.201084
0.467551,-0.477449,-0.399680,0.675180,0.111249,-0.791896
-1.310366,0.831486,-2.419205,-1.112674,0.513119,-0.772485
-0.981988,0.519764,-1.371198,1.245699,-0.521847,0.297048
2.173669,-0.865319,1.591160,4.059311,1.501921,-2.349118
1.837583,-1.453511,1.841062,3.105066,1.551046,-1.629653
2.171729,-1.563704,2.124014,2.362533,2.553686,-3.461043
-0.335051,0.636224,-1.010504,-0.212796,0.628335,-0.971167
1.527896,-0.878962,1.631318,2.802946,1.946991,-2.415256
-1.116178,1.266414,-2.186129,0.647897,-0.637700,-0.299167
1.099363,-0.880802,0.648072,1.829998,1.365685,-2.619196
0.748436,-0.863302,-0.135568,-0.579423,0.107135,-0.504821
1.846242,-1.499253,2.397422,2.734363,1.742200,-2.236893
-0.101383,0.591627,-1.086934,0.748927,0.221678,-0.453033
-0.748142,0.755656,-1.101001,0.230617,0.741543,-0.836210
0.255377,-0.504528,0.014915,1.166997,0.944791,-1.724942
1.412021,-1.274408,1.676449,1.701995,1.961724,-2.853459
3.230651,-1.998051,3.587447,2.588031,2.761010,-3.308365
1.716238,-1.252839,2.075151,1.424474,1.198268,-1.486010
2.176364,-1.740119,1.595206,2.432633,1.405860,-1.572459
-3.124791,1.600590,-4.781082,-3.406898,-2.207507,1.443042
3.439988,-2.286501,3.993651,3.230134,2.471617,-3.134451
0.020958,-0.640211,-0.008701,0.460667,0.874378,-2.740688
1.135366,-0.480290,0.996081,1.671357,1.450758,-1.114500
-2.167667,1.000255,-3.097791,-3.243790,-1.146524,1.015786
-0.871119,-0.161023,-1.947583,0.599815,0.225741,0.135305
1.517938,-1.471661,0.646495,0.720334,1.214216,-1.620181
-2.634336,1.565837,-4.364936,-3.709005,-1.492390,-0.031190
1.232645,-1.607780,0.634557,2.038927,0.891737,-1.183511
-1.829282,1.635078,-3.078886,-1.917653,-1.804129,0.823495
-1.736835,1.349600,-2.757581,-0.217270,-0.499610,-0.534720
0.584277,-0.619064,0.109274,-0.068728,1.209100,-1.512699
1.433392,-1.823225,1.454936,2.553454,1.593796,-2.016721
2.811562,-1.403949,2.777032,2.767946,2.092355,-3.743942
0.738337,-0.171728,0.924674,0.585171,0.337788,-0.791451
-3.453461,2.085146,-4.168615,-3.208391,-2.497873,1.710674
0.029991,-0.263587,-0.165808,1.063921,-0.052642,-0.348098
-2.267059,1.093417,-3.634441,-2.854768,-1.735601,1.414193
-1.831264,1.553370,-3.058059,-0.667641,0.122943,0.235753
0.788830,-1.073665,1.164232,0.889848,1.351994,-1.678493
0.245502,-0.442405,0.054500,0.430360,0.148242,-0.437579
1.026713,-0.562124,1.239850,2.787968,0.853088,-1.649760
-0.078745,0.247092,-0.361245,1.135035,0.220565,-0.628383
0.195732,0.538698,-0.689015,0.574763,0.486836,-1.010583
-0.650950,0.716430,-0.741684,0.155628,0.029204,-0.841394
1.722270,-1.043427,1.221092,0.975932,0.881798,-1.289066
-2.610727,2.042117,-2.299084,-1.673509,-0.629340,0.258483
0.404128,-1.149138,0.539004,0.547416,1.231019,-1.956428
0.481344,0.516077,1.441112,0.489403,2.035862,-2.129581
2.708679,-2.155542,3.260738,4.104780,2.358552,-3.198020
1.698680,0.446242,1.338940,2.605307,1.184436,-1.194877
-0.723629,0.573221,-1.364975,-0.351472,0.623247,-0.832150
1.507452,-1.579545,1.669744,1.727611,1.873523,-2.326306
4.204698,-2.042073,5.371664,6.320358,2.973965,-4.189240
0.923365,-0.389251,1.646388,2.039889,1.227835,-1.132664
0.367004,-1.091470,0.613779,2.494234,1.109434,-2.276454
0.679433,-0.864750,0.036705,2.081373,0.906363,-1.854917
2.971327,-2.098258,3.217373,1.805216,1.717655,-2.025249
2.519369,-2.130499,2.091405,2.625168,1.553314,-2.371974
0.551184,-0.415261,-0.680480,-0.782247,0.255247,0.051087
4.146631,-2.412862,5.289742,3.936336,3.087144,-3.536275
-1.254233,0.154691,-1.296007,0.531512,1.068505,-1.019502
-1.840304,0.841117,-2.617421,-1.307477,-0.687764,-0.498350
-4.262265,3.272653,-5.380678,-5.255792,-3.017250,2.583746
1.179596,-0.704589,0.399583,1.751548,0.503787,-0.397001
-0.169107,0.015069,-0.416197,-0.161376,0.091865,-0.706612
-2.397749,1.599438,-2.942443,-1.503415,-0.493262,-0.105284
3.890736,-2.479268,4.517229,2.452502,3.364552,-3.625091
-0.352091,-0.277474,-0.839247,1.247984,0.173557,-0.481638
-2.378085,1.570634,-3.397793,-1.484967,-1.878805,2.465380
-0.463447,-0.060869,-1.766217,-1.107873,-1.448869,-0.597215
0.530535,-0.064011,0.276536,2.534273,0.655861,-1.843654
1.596398,-1.334578,1.304914,1.108079,0.747219,-1.042309
3.909008,-2.197250,4.667724,3.815932,2.591506,-3.493302
-0.757832,-0.032498,-1.237927,-0.463400,0.471012,-0.324570
-2.423598,1.476996,-3.717799,-2.943314,-0.917646,0.222106
-0.513612,0.602423,-1.437044,0.232879,-0.231330,-0.292258
1.509485,-0.733988,2.013695,3.675730,1.088146,-2.338484
-1.223421,0.622799,-1.325405,0.050275,-0.564168,-0.206072
0.984946,-2.106152,0.182912,0.940495,0.943449,-2.296813
-1.905731,1.055822,-2.493352,-0.394872,-1.258239,0.695279
0.550767,-0.053160,1.065838,1.627859,1.609121,-1.872329
1.056263,-0.921094,0.559079,0.825008,0.862966,-1.181263
0.891771,-0.370704,0.625354,3.685490,1.897602,-1.888161
1.703702,-0.945933,1.484349,2.930772,1.349371,-1.615255
-1.638959,1.049169,-2.202253,0.026344,-0.486677,-0.810589
-0.341040,1.070728,-0.839345,-0.337157,1.451097,-2.701019
2.444784,-1.896582,2.721079,3.676283,2.018495,-3.009828
-0.931329,-0.479383,-1.268418,-0.537235,-0.671842,-0.223383
2.599043,-2.223586,2.073107,2.048571,1.969838,-3.097416
1.670585,-0.401385,1.282088,-0.951728,1.863094,-1.761734
0.030811,-0.748699,-0.678085,0.325673,0.259556,-0.812389
-1.330490,0.613607,-2.398587,-2.843663,0.341158,-0.205637
-0.093477,0.732899,-1.350753,2.380946,-0.118305,0.261583
-0.745117,-0.015816,-1.311693,1.586511,0.382790,-0.467894
0.986774,-0.969612,0.988795,1.755356,0.939599,-1.180788
0.434142,0.268033,-0.072203,1.680091,0.441632,-1.419167
3.848166,-3.279864,4.586960,5.632577,3.400257,-3.609741
1.946268,-1.323558,2.266563,4.914988,1.609627,-1.367990
-1.210591,0.323293,-1.657355,-0.945581,-0.258925,-0.494968
-2.565213,1.636221,-3.427923,-2.324861,-0.867021,-0.496378
1.700505,-2.104301,2.680248,4.133704,1.291250,-2.483620
-1.192786,1.015993,-1.917060,-0.999413,-0.149091,-1.261468
0.654831,-0.793937,0.507072,0.571749,0.685961,-0.976747
-1.551985,1.214659,-2.449625,-2.292299,0.035302,-0.436706
0.715917,-0.763258,0.847423,2.822492,0.782898,0.152728
0.623662,-0.594498,0.344608,2.013292,1.142586,-1.097421
2.131997,-1.608487,2.784491,3.063552,2.062317,-1.864345
0.208162,-0.564774,-0.441226,-0.750669,-0.877037,0.612822
-1.598025,0.775365,-2.845872,-0.673375,-0.769532,-0.415631
1.471549,-1.328303,1.205611,1.396904,1.650242,-2.209970
1.067894,-1.331050,1.544759,2.272589,1.650437,-2.117178
1.745460,-1.162453,2.239572,1.213207,1.532144,-1.945575
2.131100,-1.782117,2.284394,3.218504,1.476005,-2.614996
1.420476,-1.869027,1.436272,0.716587,1.484781,-2.737074
1.404814,-1.344675,1.960208,1.832053,1.869650,-2.384254
0.389014,-0.443340,-0.671329,0.316587,0.243322,0.192544
-3.128335,1.936660,-4.727251,-3.957720,-2.026918,1.631879
0.262050,0.733903,-0.301262,0.508581,0.207334,-1.015138
3.000455,-2.000379,3.191050,1.834790,1.670140,-1.583178
-0.494817,-0.948956,-0.963164,-0.223322,-0.561686,-0.458590
-0.544247,0.331859,-1.741945,0.696941,0.328719,-0.848781
1.095595,-0.831337,1.383934,3.454915,1.136971,-1.434779
1.454535,-1.322509,0.900923,2.780206,1.228277,-1.495412
1.207350,-1.065830,1.507265,2.736427,1.185102,-1.492874
1.930968,-1.496951,0.887690,1.097903,1.041867,-1.688936
0.385333,0.090927,-0.483735,2.285647,0.496958,-1.217043
-0.355140,-0.035940,-0.315234,-0.299615,1.358201,-1.144341
1.269449,-0.345661,2.130036,2.195019,1.484139,-2.176443
-1.337798,1.525481,-2.648658,-1.708511,-0.733276,0.010577
-2.930268,2.085593,-3.662450,-1.947834,-1.463185,0.692105
-2.114468,1.097688,-2.899176,-1.141619,-0.783959,-0.589980
1.278899,-1.705146,1.069500,2.342998,1.157906,-1.579421
-2.505753,1.659364,-3.254888,-2.272284,-0.959663,0.028861
1.114479,-0.919302,1.319271,0.887820,0.474450,-1.400412
-2.376045,1.001990,-4.269578,-2.358934,-1.105464,1.243062
0.322407,-0.518901,-0.164012,1.857874,2.008366,-2.614252
-0.141612,0.907246,0.728531,2.978996,1.213334,-2.002642
0.405044,0.461834,0.513171,0.789281,1.061753,-1.546941
-1.002575,0.833929,-2.488589,-1.728844,-0.626524,-0.030519
3.183304,-2.218372,3.952616,4.921762,2.415203,-2.775835
3.796008,-1.919747,3.462147,4.651415,2.329326,-1.976612
-0.080009,0.551173,-0.909384,0.430143,-0.201133,-0.367556
-0.553493,0.194255,-1.246103,-1.583813,0.253155,-0.555418
0.778194,-0.105915,1.255554,1.387547,1.088077,-1.373890
-1.461284,1.473580,-2.008584,-2.593714,-0.140289,-0.704564
-2.300696,0.893276,-3.181354,-1.600592,-0.855359,0.345199
-2.375220,1.225609,-3.424555,-2.343977,-1.305238,0.436496
0.729431,0.137847,0.483111,1.665054,1.070929,-1.364284
-0.924893,0.381902,-1.618982,-2.304241,0.256959,-0.716929
-2.993680,2.138599,-4.834952,-4.632578,-1.388686,0.394378
-1.894813,1.978546,-2.015185,-0.482046,-0.972141,-0.324776
2.304947,-2.414195,2.832832,3.576304,1.909386,-2.914408
2.105855,-1.641643,1.962277,1.835114,2.098732,-2.359957
-1.139829,0.032329,-2.372330,-0.323836,-0.906547,0.080993
0.959067,-1.870780,0.330404,0.493707,1.858246,-1.745321
0.378308,-1.230372,-0.012358,1.616111,0.013975,0.586912
-1.882565,1.617627,-3.049598,-4.068984,-0.729039,0.476099
1.447107,-0.821912,1.673091,2.566926,1.704117,-2.657690
2.378718,-1.370335,2.759349,1.640240,3.322295,-3.832957
-0.797052,0.362607,-1.587315,0.942300,0.987186,-1.276661
-0.492551,0.356633,-1.021432,0.338840,0.704876,-1.098703
-0.249448,-0.347418,0.234116,0.157382,0.961223,-2.291395
-0.851235,-0.115364,-1.691684,-0.177429,-0.708054,-0.164647
1.842660,-1.496676,2.405076,1.742714,2.474570,-3.149634
-3.093541,1.950342,-4.759823,-2.492670,-1.830041,1.163770
0.170409,-0.837718,0.473052,0.521832,0.918636,-0.698280
0.412140,0.884394,-0.171481,-0.044572,0.550318,-1.715507
0.888867,-1.164625,0.754648,2.997549,0.945754,-2.119799
0.621798,-0.451334,0.469265,2.163474,0.991914,-1.607902
0.872682,-1.036987,1.015736,0.971801,1.210432,-1.180769
-1.198298,-0.030653,-1.490105,-1.133088,0.187933,-0.175511
1.484247,-0.763731,1.802729,3.749637,1.054598,-0.703932
0.064202,-0.265097,-0.729811,-1.323411,-0.123908,-0.615149
0.836395,-1.437580,0.228236,1.813783,0.544435,-0.948972
2.746786,-0.904679,3.227472,3.651062,2.583510,-3.550858
4.330833,-3.005042,5.221817,4.013956,3.506570,-3.201929
2.345282,-1.015393,2.835288,3.625210,2.009089,-2.722286
0.258584,0.258111,0.323394,0.876639,0.861406,-2.169177
0.118432,-0.603019,0.386958,1.762401,0.236426,-1.070367
-2.372277,1.418070,-2.929077,-1.459518,-0.506012,-0.382048
0.709614,-0.357420,0.373523,2.333542,0.472505,-1.123164
1.088495,-0.999798,0.203808,1.101714,0.185671,-0.451706
-0.909542,0.028292,-1.266187,-1.584555,0.476045,-0.536849
-1.561504,0.842009,-1.512560,-2.377062,-0.252153,-1.603393
1.994768,-1.427028,2.047060,3.521381,1.443958,-2.320443
0.478306,-0.446702,0.806586,1.052503,1.376250,-1.831683
3.989233,-2.397608,4.233354,4.403265,2.683676,-3.344995
-1.776998,0.472037,-3.157866,-3.250305,-1.562871,1.906513
1.076051,-0.529113,1.298007,1.030687,1.807739,-3.020737
1.781533,-0.663292,1.103427,2.999577,0.938060,-1.242005
0.360667,-0.221650,0.259118,0.559314,0.947523,-1.795008
0.441219,-0.148491,0.229188,1.392096,0.487349,-2.356950
-2.026391,1.489568,-3.739526,-2.622920,-1.612255,0.920301
0.298791,-0.353951,-0.387022,2.142321,0.514588,-0.705814
1.543912,-2.047656,1.755105,-0.953731,1.396512,-2.034665
1.852192,-0.579568,1.858351,3.559274,1.779698,-2.112914
2.795417,-1.475820,2.936068,3.248500,2.628434,-3.067941
1.256581,-0.041049,2.070171,2.923514,1.415889,-2.894615
-0.079537,-0.050224,-0.675722,0.457252,0.417311,-2.023863
1.658797,-2.139229,1.659708,2.059372,1.140070,-1.355926
1.935553,-1.776644,2.267910,3.430161,2.050842,-2.851476
3.009195,-2.843438,3.749674,3.813464,3.027472,-4.184540
-1.398822,0.625784,-2.136459,-0.997317,-1.028857,0.616936
-1.751331,0.794037,-2.365321,-1.563182,0.578296,-1.081336
0.182781,-0.506596,-0.259433,0.487292,1.037649,-1.609321
-2.032325,1.063399,-3.206979,-1.180423,-0.965684,0.172344
1.076606,-0.732024,1.832279,1.631953,0.919320,-1.424357
-1.685395,0.837527,-2.896375,-2.668681,-0.885185,0.366920
3.031114,-2.437643,3.138977,4.078412,1.858045,-1.575399
-1.170658,0.409395,-2.308748,-1.867062,-0.028515,-0.964014
0.930416,-0.078299,1.157999,3.486973,1.900274,-1.866542
2.052843,-1.669215,1.818967,3.098500,1.389429,-2.106230
3.390181,-1.555888,4.229978,4.816168,2.541361,-2.772870
0.973996,-1.109340,0.414704,-0.204432,0.675755,-0.380494
0.528241,-0.436202,-0.020442,1.508497,0.908759,-1.843507
-1.077518,1.129416,-1.104093,-0.842845,0.139421,-1.795047
1.561398,-1.351866,1.465120,3.003095,1.009167,-1.024662
2.034119,-1.335965,1.705818,2.135036,2.114777,-3.489273
2.165538,-1.770014,1.357773,1.741464,1.423276,-1.233567
1.005621,-0.490734,1.018245,0.950895,1.761489,-2.282485
-0.408957,-0.449168,-0.330011,-0.057657,1.133793,-1.439367
-1.295956,0.710705,-2.117037,-2.074522,-0.510398,-1.058560
-0.234173,-0.106680,-0.491009,-0.030797,0.417257,-1.274081
-1.115066,1.123027,-1.534074,0.197395,0.224659,-1.125632
2.615745,-2.426953,2.234276,2.103297,1.705039,-2.521008
0.148950,-0.252385,-0.588490,-0.449602,0.521799,-1.168287
-0.775361,0.572873,-0.527723,0.749785,0.108616,0.260959
0.890415,-1.243089,1.101798,-0.286129,0.723506,-0.862165
-1.142861,1.546467,-1.433342,0.732165,-0.005257,-0.833585
1.831190,-2.368903,2.385087,2.139934,1.737063,-2.652604
2.053236,-1.915267,1.683818,1.906305,2.018280,-2.929473
-2.435331,1.532091,-2.757757,-1.942275,-1.274471,0.705191
-0.959504,0.319344,-1.284023,-0.338590,0.066662,-0.490573
-0.301780,-0.389304,-0.465007,-0.515292,0.058667,-0.461919
2.293795,-0.957854,2.852181,3.378129,2.459861,-3.067067
-3.517044,2.228032,-5.112948,-2.483444,-2.334629,2.133469
2.186878,-1.508874,2.039659,3.242665,0.935825,-1.296851
1.708099,-0.510255,1.805941,4.164327,1.351944,-1.641907
0.692197,-0.038041,1.096538,3.579634,0.705512,-1.017815
-1.188311,-0.022828,-1.769537,-1.246809,0.388317,-1.282486
-0.770653,0.270965,-0.929518,0.285237,1.147731,-1.659118
0.613058,-0.194450,0.356459,1.843363,1.865121,-2.547834
0.703083,-0.984381,0.424295,0.405296,0.674923,-1.479899
-0.980583,1.480686,-1.318623,-1.624573,-0.531452,0.551673
-3.238759,0.958677,-4.404074,-3.531722,-1.336742,1.422436
0.489621,-0.034285,0.496378,1.795837,1.480985,-1.814400
0.132750,-1.296866,-0.365694,-1.100300,1.182045,-0.944868
1.032660,-0.542241,1.284650,1.857291,1.834272,-2.246378
0.147861,-0.539557,-0.412704,1.291678,0.144910,0.500406
1.612315,-1.036922,1.788904,1.109532,1.124419,-2.778115
0.999430,-0.976720,1.061057,1.928705,1.157201,-2.232810
-2.394732,0.867673,-4.088916,-1.760305,-1.140454,0.356226
2.228017,-2.233375,2.606883,3.829524,2.289495,-2.759203
1.819312,-0.860053,2.239103,1.272266,1.699983,-2.171812
1.497462,-1.385159,1.290851,0.907035,1.414327,-1.600592
-2.726924,1.071648,-3.454843,-2.934891,-0.986380,1.364688
0.652314,-0.902098,0.754704,2.938599,0.760286,-1.917631
-0.190809,0.206021,-0.286324,0.238357,0.713005,-0.836573
-0.984016,1.291033,-1.264426,0.557606,-0.186546,0.702342
-2.067826,2.079426,-3.420977,-3.844651,-1.235220,0.621657
-0.140259,0.778020,-0.593986,0.119142,0.281969,-0.815359
4.197730,-2.685203,4.352934,5.169365,3.106607,-3.269454
-0.311712,0.328086,-1.060711,0.229525,0.268127,-1.966846
3.311407,-2.796735,4.135440,4.787608,2.151497,-3.238776
-0.349423,0.029823,-0.310173,0.431927,0.692312,-1.004380
-2.032937,0.880874,-2.768673,-1.053626,-0.989501,0.864624
2.585097,-1.796561,2.938057,4.922680,2.169015,-2.202006
0.876672,-1.133775,0.588150,1.329379,0.923622,-1.158022
0.931020,-0.468655,0.563990,1.474874,1.317370,-2.391427
-0.303822,1.066356,-1.216942,0.342643,0.043618,-1.569310
1.804809,-1.333125,1.885025,3.076788,1.725657,-1.795847
-0.621803,0.168243,-1.503989,0.547231,0.808667,-1.727082
3.656970,-2.390093,4.286208,7.012044,2.366253,-3.314960
-0.064911,-0.105261,-0.666629,1.731640,0.306910,-1.411169
1.632292,-0.894989,1.290120,1.800011,2.422676,-2.452413
3.025108,-2.497839,3.833096,5.896210,2.626832,-2.962489
1.564989,-0.404324,1.620174,2.761295,1.574649,-2.090573
0.598810,-0.064854,0.146148,2.167725,0.860683,-1.940033
0.650270,-0.398808,1.523353,1.267484,0.958124,-0.862211
1.128962,-0.947792,1.291331,0.609054,1.214177,-1.546269
-0.244116,0.332144,-0.828938,-0.855819,0.655557,-1.598911
2.850652,-1.748061,3.898578,4.476208,1.907019,-2.615953
0.934305,0.291652,0.358204,0.971613,0.861294,-0.652938
-0.130812,-0.455425,-2.144888,-0.413705,-0.582712,-0.275176
2.135938,-1.341573,1.541418,3.359331,1.946901,-2.459356
-1.897380,0.854931,-3.178280,-1.403027,-1.243960,0.063137
1.203211,-0.622878,0.909919,2.965158,0.579762,-1.120734
-0.142990,-0.124536,-0.627425,2.118308,0.047003,-0.861413
1.550847,-1.469504,1.572343,0.300762,0.793623,-1.572890
2.138385,-1.646808,2.703870,3.732035,2.968445,-3.406913
-1.605224,1.191557,-2.423422,0.361938,-0.912398,0.539563
-0.191115,-0.291292,-0.457845,0.359139,0.924890,-1.294759
-4.162656,3.388910,-5.378209,-2.390757,-2.686900,1.951446
-2.063275,0.805971,-2.821918,-1.576517,-1.196172,0.936512
-0.449769,0.179258,-1.323002,0.695838,-0.089957,-0.288500
1.519721,-0.724009,0.571526,1.306172,0.287661,0.120791
1.349078,-0.685464,1.966959,1.522246,1.226615,-1.668619
-0.888157,0.575959,-1.833718,-1.657538,0.476280,-1.262509
1.204924,-0.406564,0.718882,0.580409,1.543833,-2.039118
-0.321453,0.271881,-1.525631,-1.502971,0.534374,-1.231700
0.791669,-0.770898,0.125644,1.866034,1.212707,-1.467457
-1.219690,0.635729,-2.547400,-2.749621,-1.280731,0.929769
0.343641,-1.034447,0.280230,1.330395,1.074129,-0.782321
1.837307,-0.969663,2.634329,3.976710,1.455900,-1.334416
0.827058,-1.097179,0.463111,1.129363,1.129773,-2.494988
1.465558,-0.972112,1.771129,2.970126,1.221162,-1.881168
0.978663,-0.819051,0.383940,1.187224,0.183607,-0.638651
-0.957754,0.656062,-1.600035,-0.288354,0.683938,-1.684869
-2.286921,1.545311,-2.984718,-2.904602,-0.088973,-1.189666
2.565543,-2.502219,2.986762,4.818648,2.669736,-3.197140
-0.528221,0.497590,-0.087265,-0.116914,0.447924,-0.595062
-2.115961,1.705731,-3.002805,-1.095161,-0.923545,0.703195
1.029127,-1.407265,0.609771,0.209496,1.288464,-1.565053
-2.233513,1.917776,-2.373365,-0.606997,-1.673265,0.374592
-0.204931,0.343674,-0.941124,1.390894,0.432256,-0.833477
-2.471409,1.793096,-3.902393,-1.844253,-1.031699,1.533754
1.220232,-0.211486,1.905402,4.197512,1.376153,-2.613510
-0.543446,0.917665,-0.658694,-0.865062,0.572860,-0.835546
-1.227992,0.773339,-2.768871,-2.285184,-1.351168,0.817286
2.207122,-1.437982,2.184093,0.520240,2.176536,-3.249531
-0.582101,1.114965,-1.215618,-1.010637,-0.550483,-0.191334
0.390871,-0.392942,-0.159409,1.386278,0.906504,-1.560960
-1.171499,0.093719,-2.280055,-1.985993,-0.969693,1.250948
-0.066140,-0.817819,-0.957106,-0.213040,0.621644,-1.327834
-0.955325,-0.305854,-1.661976,-1.239829,0.133039,0.323784
3.222858,-2.071677,3.786995,3.429872,3.079970,-3.072573
-3.354570,2.659540,-4.939167,-2.963063,-1.466034,0.726478
1.194836,-0.227201,1.456076,2.475631,1.682977,-3.329016
0.888952,-0.475300,0.686368,1.089939,1.737626,-1.869488
